,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,gene_id,disease_relevant_tissues,dtr_blood,dtr_bone_marrow,dtr_brain,dtr_colon,dtr_esophagus,dtr_eye,dtr_heart,dtr_kidney,dtr_liver,dtr_lung,dtr_nose,dtr_pancreas,dtr_prostate,dtr_skin,dtr_small_intestine,genetic_evidence_minikel
8800,HIF1A-D012393,Rosacea,HIF1A,Preclinical,False,,,,unsupported target,ENSG00000100644,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8801,IL13-D012393,Rosacea,IL13,Preclinical,False,,,,genetically supported target,ENSG00000169194,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8802,IL17A-D012393,Rosacea,IL17A,Preclinical,False,,,,unsupported target,ENSG00000112115,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8803,IL1A-D012393,Rosacea,IL1A,Preclinical,False,,,,unsupported target,ENSG00000115008,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8804,IL1R1-D012393,Rosacea,IL1R1,Preclinical,False,,,,unsupported target,ENSG00000115594,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8805,IL4-D012393,Rosacea,IL4,Preclinical,False,,,,unsupported target,ENSG00000113520,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8806,ILK-D012393,Rosacea,ILK,Phase II,True,True,False,,unsupported target,ENSG00000166333,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8807,IRAK4-D012393,Rosacea,IRAK4,Phase I,True,,,,unsupported target,ENSG00000198001,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8808,IRS1-D012393,Rosacea,IRS1,Phase III,True,True,True,False,unsupported target,ENSG00000169047,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8809,MMP1-D012393,Rosacea,MMP1,Launched,True,True,True,True,unsupported target,ENSG00000196611,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8810,NFKB1-D012393,Rosacea,NFKB1,Phase II,True,True,False,,unsupported target,ENSG00000109320,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8811,NTRK1-D012393,Rosacea,NTRK1,Phase I,True,,,,unsupported target,ENSG00000198400,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8812,PDE4A-D012393,Rosacea,PDE4A,Phase II,True,True,False,,unsupported target,ENSG00000065989,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8813,PLG-D012393,Rosacea,PLG,Phase I,True,False,,,unsupported target,ENSG00000122194,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8814,PTGDR-D012393,Rosacea,PTGDR,Phase II,True,True,False,,unsupported target,ENSG00000168229,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8815,TRPA1-D012393,Rosacea,TRPA1,Phase I,True,,,,unsupported target,ENSG00000104321,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8816,TRPV1-D012393,Rosacea,TRPV1,Phase II,True,True,False,,unsupported target,ENSG00000196689,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8817,VEGFA-D012393,Rosacea,VEGFA,Phase II,True,True,False,,unsupported target,ENSG00000112715,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8818,ADRA2B-D005356,Fibromyalgia,ADRA2B,Phase II,True,True,False,,unsupported target,ENSG00000274286,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,AR-D005356,Fibromyalgia,AR,Phase I,True,False,,,unsupported target,ENSG00000169083,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,ASIC3-D005356,Fibromyalgia,ASIC3,Preclinical,False,,,,unsupported target,ENSG00000213199,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,CACNA2D1-D005356,Fibromyalgia,CACNA2D1,Launched,True,True,True,True,unsupported target,ENSG00000153956,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,CALCA-D005356,Fibromyalgia,CALCA,Phase II,True,True,False,,unsupported target,ENSG00000110680,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8823,CNR1-D005356,Fibromyalgia,CNR1,Phase I,True,False,,,unsupported target,ENSG00000118432,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8824,CNR2-D005356,Fibromyalgia,CNR2,Phase I,True,,,,unsupported target,ENSG00000188822,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,CRHR2-D005356,Fibromyalgia,CRHR2,Phase I,True,,,,unsupported target,ENSG00000106113,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,DPYSL2-D005356,Fibromyalgia,DPYSL2,Phase II,True,True,False,,unsupported target,ENSG00000092964,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,GABRA2-D005356,Fibromyalgia,GABRA2,Preclinical,False,,,,unsupported target,ENSG00000151834,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,GABRA3-D005356,Fibromyalgia,GABRA3,Preclinical,False,,,,unsupported target,ENSG00000011677,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,GRIN1-D005356,Fibromyalgia,GRIN1,Phase II,True,True,,,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,HRH1-D005356,Fibromyalgia,HRH1,Phase III,True,True,True,,unsupported target,ENSG00000196639,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,HTR1A-D005356,Fibromyalgia,HTR1A,Preclinical,False,,,,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,HTR1D-D005356,Fibromyalgia,HTR1D,Preclinical,False,,,,unsupported target,ENSG00000179546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,HTR2A-D005356,Fibromyalgia,HTR2A,Phase III,True,True,True,,unsupported target,ENSG00000102468,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,HTR2B-D005356,Fibromyalgia,HTR2B,Phase II,True,True,False,,unsupported target,ENSG00000135914,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,HTR3A-D005356,Fibromyalgia,HTR3A,Preclinical,False,,,,unsupported target,ENSG00000166736,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,IGF1R-D005356,Fibromyalgia,IGF1R,Preclinical,False,,,,unsupported target,ENSG00000140443,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8837,MGLL-D005356,Fibromyalgia,MGLL,Phase I,True,,,,unsupported target,ENSG00000074416,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,MTNR1A-D005356,Fibromyalgia,MTNR1A,Preclinical,False,,,,unsupported target,ENSG00000168412,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,MTNR1B-D005356,Fibromyalgia,MTNR1B,Preclinical,False,,,,unsupported target,ENSG00000134640,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,OPRK1-D005356,Fibromyalgia,OPRK1,Phase II,True,True,,,unsupported target,ENSG00000082556,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8841,OPRM1-D005356,Fibromyalgia,OPRM1,Phase II,True,True,,,unsupported target,ENSG00000112038,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,PTGS1-D005356,Fibromyalgia,PTGS1,Phase II,True,True,False,,unsupported target,ENSG00000095303,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,PTGS2-D005356,Fibromyalgia,PTGS2,Phase II,True,True,False,,unsupported target,ENSG00000073756,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,SCN10A-D005356,Fibromyalgia,SCN10A,Preclinical,False,,,,unsupported target,ENSG00000185313,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,SCN1A-D005356,Fibromyalgia,SCN1A,Phase II,True,True,False,,unsupported target,ENSG00000144285,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8846,SCN2A-D005356,Fibromyalgia,SCN2A,Phase II,True,True,False,,unsupported target,ENSG00000136531,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,SCN3A-D005356,Fibromyalgia,SCN3A,Phase II,True,True,False,,unsupported target,ENSG00000153253,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,SERPINA1-D005356,Fibromyalgia,SERPINA1,Phase I,True,False,,,unsupported target,ENSG00000197249,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,SLC6A2-D005356,Fibromyalgia,SLC6A2,Phase III,True,True,True,,unsupported target,ENSG00000103546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,SLC6A3-D005356,Fibromyalgia,SLC6A3,Phase II,True,True,False,,unsupported target,ENSG00000142319,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,SLC6A4-D005356,Fibromyalgia,SLC6A4,Phase III,True,True,True,False,unsupported target,ENSG00000108576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8852,TRPA1-D005356,Fibromyalgia,TRPA1,Preclinical,,,,,unsupported target,ENSG00000104321,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8853,TRPV1-D005356,Fibromyalgia,TRPV1,Preclinical,,,,,unsupported target,ENSG00000196689,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8860,ADRB1-D013617,"Tachycardia, Supraventricular",ADRB1,Launched,True,True,True,True,unsupported target,ENSG00000043591,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8861,CACNA2D1-D013617,"Tachycardia, Supraventricular",CACNA2D1,Preclinical,False,,,,unsupported target,ENSG00000153956,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8862,SCN5A-D013617,"Tachycardia, Supraventricular",SCN5A,Preclinical,,,,,genetically supported target,ENSG00000183873,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8863,ADRB1-D014693,Ventricular Fibrillation,ADRB1,Launched,True,True,True,True,unsupported target,ENSG00000043591,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8864,ADRB2-D014693,Ventricular Fibrillation,ADRB2,Launched,True,True,True,True,unsupported target,ENSG00000169252,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8865,KCNH2-D014693,Ventricular Fibrillation,KCNH2,Launched,True,True,True,True,unsupported target,ENSG00000055118,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8866,PPARA-D014693,Ventricular Fibrillation,PPARA,Preclinical,False,,,,unsupported target,ENSG00000186951,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8867,SCN5A-D014693,Ventricular Fibrillation,SCN5A,Launched,True,True,True,True,genetically supported target,ENSG00000183873,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8868,SIRT1-D014693,Ventricular Fibrillation,SIRT1,Preclinical,False,,,,unsupported target,ENSG00000096717,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8869,ADRB1-D020920,Dyssomnias,ADRB1,Phase II,True,True,,,unsupported target,ENSG00000043591,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8870,ADRB2-D020920,Dyssomnias,ADRB2,Phase II,True,True,,,unsupported target,ENSG00000169252,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8871,CSNK1D-D020920,Dyssomnias,CSNK1D,Phase I,True,,,,genetically supported target,ENSG00000141551,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8872,CSNK1E-D020920,Dyssomnias,CSNK1E,Phase I,True,,,,unsupported target,ENSG00000213923,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8873,HRH3-D020920,Dyssomnias,HRH3,Phase III,True,True,True,False,unsupported target,ENSG00000101180,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,SLC6A2-D020920,Dyssomnias,SLC6A2,Phase II,True,True,False,,unsupported target,ENSG00000103546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,SLC6A3-D020920,Dyssomnias,SLC6A3,Phase II,True,True,False,,genetically supported target,ENSG00000142319,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8876,ADRB1-D029481,"Bronchitis, Chronic",ADRB1,Preclinical,False,,,,unsupported target,ENSG00000043591,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8877,ADRB2-D029481,"Bronchitis, Chronic",ADRB2,Phase III,True,True,True,False,unsupported target,ENSG00000169252,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8878,CHRM3-D029481,"Bronchitis, Chronic",CHRM3,Launched,True,True,True,True,genetically supported target,ENSG00000133019,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8879,ELANE-D029481,"Bronchitis, Chronic",ELANE,Preclinical,False,,,,unsupported target,ENSG00000197561,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8880,IL33-D029481,"Bronchitis, Chronic",IL33,Phase II,True,True,,,unsupported target,ENSG00000137033,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8881,NR3C1-D029481,"Bronchitis, Chronic",NR3C1,Phase III,True,True,True,False,unsupported target,ENSG00000113580,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8882,PDE4A-D029481,"Bronchitis, Chronic",PDE4A,Phase III,True,True,True,,unsupported target,ENSG00000065989,lung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8883,ADRB2-D003922,"Diabetes Mellitus, Type 1",ADRB2,Phase II,True,True,False,,unsupported target,ENSG00000169252,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8884,ALOX12-D003922,"Diabetes Mellitus, Type 1",ALOX12,Preclinical,,,,,unsupported target,ENSG00000108839,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8885,ASGR1-D003922,"Diabetes Mellitus, Type 1",ASGR1,Preclinical,False,,,,unsupported target,ENSG00000141505,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8886,CALCR-D003922,"Diabetes Mellitus, Type 1",CALCR,Phase II,True,True,,,unsupported target,ENSG00000004948,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8887,CCKBR-D003922,"Diabetes Mellitus, Type 1",CCKBR,Phase II,True,True,False,,unsupported target,ENSG00000110148,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8888,CD274-D003922,"Diabetes Mellitus, Type 1",CD274,Preclinical,,,,,unsupported target,ENSG00000120217,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8889,CD28-D003922,"Diabetes Mellitus, Type 1",CD28,Preclinical,False,,,,unsupported target,ENSG00000178562,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8890,CD34-D003922,"Diabetes Mellitus, Type 1",CD34,Preclinical,False,,,,unsupported target,ENSG00000174059,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8891,CD3E-D003922,"Diabetes Mellitus, Type 1",CD3E,Launched,True,True,True,True,unsupported target,ENSG00000198851,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8892,CD40-D003922,"Diabetes Mellitus, Type 1",CD40,Phase II,True,True,,,unsupported target,ENSG00000101017,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8893,CD40LG-D003922,"Diabetes Mellitus, Type 1",CD40LG,Phase II,True,True,,,unsupported target,ENSG00000102245,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8894,CD6-D003922,"Diabetes Mellitus, Type 1",CD6,Preclinical,False,,,,unsupported target,ENSG00000013725,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8895,CD80-D003922,"Diabetes Mellitus, Type 1",CD80,Preclinical,False,,,,unsupported target,ENSG00000121594,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8896,CD86-D003922,"Diabetes Mellitus, Type 1",CD86,Preclinical,False,,,,unsupported target,ENSG00000114013,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8897,CNR1-D003922,"Diabetes Mellitus, Type 1",CNR1,Phase I,True,,,,unsupported target,ENSG00000118432,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8898,CSNK2A1-D003922,"Diabetes Mellitus, Type 1",CSNK2A1,Preclinical,False,,,,unsupported target,ENSG00000101266,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8899,CXCR1-D003922,"Diabetes Mellitus, Type 1",CXCR1,Phase III,True,True,True,,unsupported target,ENSG00000163464,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8900,CXCR2-D003922,"Diabetes Mellitus, Type 1",CXCR2,Phase III,True,True,True,,unsupported target,ENSG00000180871,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8901,DYRK1A-D003922,"Diabetes Mellitus, Type 1",DYRK1A,Preclinical,,,,,unsupported target,ENSG00000157540,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8902,EGFR-D003922,"Diabetes Mellitus, Type 1",EGFR,Phase II,True,True,False,,unsupported target,ENSG00000146648,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8903,ERVW-1-D003922,"Diabetes Mellitus, Type 1",ERVW-1,Phase II,True,True,,,unsupported target,ENSG00000242950,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8904,F2R-D003922,"Diabetes Mellitus, Type 1",F2R,Preclinical,,,,,unsupported target,ENSG00000181104,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8905,FGFR4-D003922,"Diabetes Mellitus, Type 1",FGFR4,Phase I,True,False,,,unsupported target,ENSG00000160867,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8906,FOXO1-D003922,"Diabetes Mellitus, Type 1",FOXO1,Preclinical,,,,,unsupported target,ENSG00000150907,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8907,FSTL3-D003922,"Diabetes Mellitus, Type 1",FSTL3,Preclinical,False,,,,unsupported target,ENSG00000070404,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8908,GABRA1-D003922,"Diabetes Mellitus, Type 1",GABRA1,Preclinical,False,,,,unsupported target,ENSG00000022355,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8909,GAD1-D003922,"Diabetes Mellitus, Type 1",GAD1,Preclinical,False,,,,unsupported target,ENSG00000128683,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8910,GAD2-D003922,"Diabetes Mellitus, Type 1",GAD2,Phase II,True,True,,,unsupported target,ENSG00000136750,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8911,GCG-D003922,"Diabetes Mellitus, Type 1",GCG,Phase I,True,False,,,unsupported target,ENSG00000115263,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8912,GCGR-D003922,"Diabetes Mellitus, Type 1",GCGR,Phase II,True,True,,,unsupported target,ENSG00000215644,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8913,GCK-D003922,"Diabetes Mellitus, Type 1",GCK,Phase II,True,True,,,unsupported target,ENSG00000106633,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8914,GIP-D003922,"Diabetes Mellitus, Type 1",GIP,Preclinical,False,,,,unsupported target,ENSG00000159224,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8915,GLP1R-D003922,"Diabetes Mellitus, Type 1",GLP1R,Phase I,True,,,,unsupported target,ENSG00000112164,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8916,GPR119-D003922,"Diabetes Mellitus, Type 1",GPR119,Preclinical,,,,,unsupported target,ENSG00000147262,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8917,GPR55-D003922,"Diabetes Mellitus, Type 1",GPR55,Preclinical,False,,,,unsupported target,ENSG00000135898,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8918,GSK3B-D003922,"Diabetes Mellitus, Type 1",GSK3B,Phase II,True,True,False,,unsupported target,ENSG00000082701,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8919,HLA-DQA1-D003922,"Diabetes Mellitus, Type 1",HLA-DQA1,Preclinical,False,,,,genetically supported target,ENSG00000196735,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8920,HPSE-D003922,"Diabetes Mellitus, Type 1",HPSE,Preclinical,False,,,,unsupported target,ENSG00000173083,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8921,HSD11B1-D003922,"Diabetes Mellitus, Type 1",HSD11B1,Preclinical,False,,,,unsupported target,ENSG00000117594,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8922,HSP90B1-D003922,"Diabetes Mellitus, Type 1",HSP90B1,Preclinical,False,,,,unsupported target,ENSG00000166598,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8923,HSPD1-D003922,"Diabetes Mellitus, Type 1",HSPD1,Phase III,True,True,True,False,unsupported target,ENSG00000144381,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8924,ICAM1-D003922,"Diabetes Mellitus, Type 1",ICAM1,Preclinical,False,,,,unsupported target,ENSG00000090339,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8925,IFNA1-D003922,"Diabetes Mellitus, Type 1",IFNA1,Preclinical,,,,,unsupported target,ENSG00000197919,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8926,IGF1R-D003922,"Diabetes Mellitus, Type 1",IGF1R,Preclinical,,,,,unsupported target,ENSG00000140443,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8927,IGFBP3-D003922,"Diabetes Mellitus, Type 1",IGFBP3,Preclinical,,,,,unsupported target,ENSG00000146674,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8928,IL10RA-D003922,"Diabetes Mellitus, Type 1",IL10RA,Phase I,True,,,,unsupported target,ENSG00000110324,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8929,IL12A-D003922,"Diabetes Mellitus, Type 1",IL12A,Preclinical,False,,,,unsupported target,ENSG00000168811,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8930,IL12B-D003922,"Diabetes Mellitus, Type 1",IL12B,Phase I,True,False,,,unsupported target,ENSG00000113302,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8931,IL13RA1-D003922,"Diabetes Mellitus, Type 1",IL13RA1,Preclinical,False,,,,unsupported target,ENSG00000131724,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8932,IL17A-D003922,"Diabetes Mellitus, Type 1",IL17A,Phase II,True,True,False,,unsupported target,ENSG00000112115,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8933,IL1B-D003922,"Diabetes Mellitus, Type 1",IL1B,Phase III,True,True,True,False,unsupported target,ENSG00000125538,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8934,IL1R1-D003922,"Diabetes Mellitus, Type 1",IL1R1,Preclinical,False,,,,unsupported target,ENSG00000115594,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8935,IL2-D003922,"Diabetes Mellitus, Type 1",IL2,Phase II,True,True,,,unsupported target,ENSG00000109471,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8936,IL21-D003922,"Diabetes Mellitus, Type 1",IL21,Phase II,True,True,False,,unsupported target,ENSG00000138684,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8937,IL23A-D003922,"Diabetes Mellitus, Type 1",IL23A,Phase I,True,False,,,unsupported target,ENSG00000110944,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8938,IL2RA-D003922,"Diabetes Mellitus, Type 1",IL2RA,Phase I,True,,,,genetically supported target,ENSG00000134460,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8939,IL2RB-D003922,"Diabetes Mellitus, Type 1",IL2RB,Preclinical,False,,,,genetically supported target,ENSG00000100385,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8940,IL4R-D003922,"Diabetes Mellitus, Type 1",IL4R,Preclinical,False,,,,unsupported target,ENSG00000077238,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8941,IL7R-D003922,"Diabetes Mellitus, Type 1",IL7R,Phase I,True,False,,,genetically supported target,ENSG00000168685,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8942,ILDR2-D003922,"Diabetes Mellitus, Type 1",ILDR2,Preclinical,False,,,,unsupported target,ENSG00000143195,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8943,INS-D003922,"Diabetes Mellitus, Type 1",INS,Phase I,True,,,,genetically supported target,ENSG00000254647,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8944,INSR-D003922,"Diabetes Mellitus, Type 1",INSR,Launched,True,True,True,True,unsupported target,ENSG00000171105,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8945,KCNA3-D003922,"Diabetes Mellitus, Type 1",KCNA3,Phase I,True,False,,,unsupported target,ENSG00000177272,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8946,KCNJ11-D003922,"Diabetes Mellitus, Type 1",KCNJ11,Phase I,True,False,,,unsupported target,ENSG00000187486,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8947,KLRK1-D003922,"Diabetes Mellitus, Type 1",KLRK1,Preclinical,False,,,,unsupported target,ENSG00000213809,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8948,LEPR-D003922,"Diabetes Mellitus, Type 1",LEPR,Phase I,True,,,,unsupported target,ENSG00000116678,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8949,LRP1-D003922,"Diabetes Mellitus, Type 1",LRP1,Preclinical,False,,,,unsupported target,ENSG00000123384,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8950,LYN-D003922,"Diabetes Mellitus, Type 1",LYN,Preclinical,,,,,unsupported target,ENSG00000254087,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8951,MANF-D003922,"Diabetes Mellitus, Type 1",MANF,Preclinical,False,,,,unsupported target,ENSG00000145050,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8952,MAPK14-D003922,"Diabetes Mellitus, Type 1",MAPK14,Preclinical,False,,,,unsupported target,ENSG00000112062,pancreas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
