,gene_id,gene_name,disease,disease_ontology_id,ct_marker_evidence,disease_evidence,disease_ct_evidence,bulk_disease_evidence,genetic_evidence_OT,is_hvg_normal,is_hvg_disease,ti_uid,indication_mesh_id,indication_mesh_term,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,MONDO,genetic_evidence_minikel
367591,ENSG00000134318,ROCK2,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ROCK2-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
367954,ENSG00000136869,TLR4,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TLR4-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
368182,ENSG00000138448,ITGAV,chronic obstructive pulmonary disease,MONDO_0005002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,ITGAV-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,genetically supported target,MONDO_0005002,1.0
368535,ENSG00000141736,ERBB2,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ERBB2-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
369048,ENSG00000146648,EGFR,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EGFR-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
369917,ENSG00000157404,KIT,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,KIT-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
370052,ENSG00000158859,ADAMTS4,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ADAMTS4-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,genetically supported target,MONDO_0005002,1.0
370155,ENSG00000160255,ITGB2,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ITGB2-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
370477,ENSG00000163106,HPGDS,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,HPGDS-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase I,True,False,False,False,unsupported target,MONDO_0005002,0.0
370899,ENSG00000165025,SYK,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SYK-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase II,True,True,False,False,unsupported target,MONDO_0005002,0.0
371345,ENSG00000167642,SPINT2,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SPINT2-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase II,True,True,False,False,unsupported target,MONDO_0005002,0.0
371449,ENSG00000168209,DDIT4,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DDIT4-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
371452,ENSG00000168229,PTGDR,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,PTGDR-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase I,True,False,False,False,unsupported target,MONDO_0005002,0.0
371489,ENSG00000168398,BDKRB2,chronic obstructive pulmonary disease,MONDO_0005002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,BDKRB2-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase II,True,True,False,False,unsupported target,MONDO_0005002,0.0
371582,ENSG00000169032,MAP2K1,chronic obstructive pulmonary disease,MONDO_0005002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,MAP2K1-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
371646,ENSG00000169418,NPR1,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NPR1-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
371647,ENSG00000169429,CXCL8,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CXCL8-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase I,True,False,False,False,unsupported target,MONDO_0005002,0.0
371715,ENSG00000169896,ITGAM,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ITGAM-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
371750,ENSG00000170145,SIK2,chronic obstructive pulmonary disease,MONDO_0005002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,SIK2-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
371936,ENSG00000171408,PDE7B,chronic obstructive pulmonary disease,MONDO_0005002,1.0,1.0,1.0,0.0,0.0,1.0,1.0,PDE7B-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
372062,ENSG00000172236,TPSAB1,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TPSAB1-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
372567,ENSG00000176601,MAP3K19,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,MAP3K19-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
372982,ENSG00000181104,F2R,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,F2R-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase II,True,True,False,False,unsupported target,MONDO_0005002,0.0
373112,ENSG00000182578,CSF1R,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CSF1R-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
373363,ENSG00000184584,STING1,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TMEM173-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
374058,ENSG00000196639,HRH1,chronic obstructive pulmonary disease,MONDO_0005002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,HRH1-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase II,True,True,False,False,unsupported target,MONDO_0005002,0.0
374185,ENSG00000197405,C5AR1,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,C5AR1-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase I,True,False,False,False,unsupported target,MONDO_0005002,0.0
374246,ENSG00000197766,CFD,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CFD-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
374740,ENSG00000205542,TMSB4X,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TMSB4X-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase I,True,False,False,False,unsupported target,MONDO_0005002,0.0
374945,ENSG00000213316,LTC4S,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LTC4S-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase I,True,False,False,False,unsupported target,MONDO_0005002,0.0
375527,ENSG00000254087,LYN,chronic obstructive pulmonary disease,MONDO_0005002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LYN-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
375771,ENSG00000271503,CCL5,chronic obstructive pulmonary disease,MONDO_0005002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CCL5-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Preclinical,False,False,False,False,unsupported target,MONDO_0005002,0.0
375863,ENSG00000277443,MARCKS,chronic obstructive pulmonary disease,MONDO_0005002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,MARCKS-D029424,D029424,"Pulmonary Disease, Chronic Obstructive",Phase II,True,True,False,False,unsupported target,MONDO_0005002,0.0
391250,ENSG00000004468,CD38,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CD38-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391256,ENSG00000010671,BTK,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BTK-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391258,ENSG00000012124,CD22,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CD22-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391298,ENSG00000072694,FCGR2B,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,1.0,1.0,1.0,FCGR2B-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391334,ENSG00000096968,JAK2,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,1.0,1.0,1.0,JAK2-D008180,D008180,"Lupus Erythematosus, Systemic",Phase III,True,True,True,False,genetically supported target,MONDO_0007915,1.0
391340,ENSG00000100385,IL2RB,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,IL2RB-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391343,ENSG00000101017,CD40,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,1.0,1.0,1.0,CD40-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,genetically supported target,MONDO_0007915,1.0
391347,ENSG00000102245,CD40LG,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CD40LG-D008180,D008180,"Lupus Erythematosus, Systemic",Phase III,True,True,True,False,unsupported target,MONDO_0007915,0.0
391348,ENSG00000102524,TNFSF13B,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,0.0,1.0,0.0,1.0,1.0,TNFSF13B-D008180,D008180,"Lupus Erythematosus, Systemic",Launched,True,True,True,True,unsupported target,MONDO_0007915,0.0
391362,ENSG00000104870,FCGRT,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,0.0,1.0,0.0,1.0,1.0,FCGRT-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391369,ENSG00000105397,TYK2,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,1.0,1.0,1.0,TYK2-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,genetically supported target,MONDO_0007915,1.0
391374,ENSG00000105639,JAK3,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,JAK3-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
391377,ENSG00000106348,IMPDH1,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,IMPDH1-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
391384,ENSG00000107738,VSIR,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,1.0,1.0,1.0,VSIR-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
391407,ENSG00000111537,IFNG,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,IFNG-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391426,ENSG00000113580,NR3C1,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NR3C1-D008180,D008180,"Lupus Erythematosus, Systemic",Launched,True,True,True,True,unsupported target,MONDO_0007915,0.0
391431,ENSG00000114013,CD86,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,0.0,1.0,0.0,1.0,1.0,CD86-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391471,ENSG00000120949,TNFRSF8,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TNFRSF8-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391474,ENSG00000121594,CD80,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,1.0,1.0,1.0,CD80-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,genetically supported target,MONDO_0007915,1.0
391534,ENSG00000134460,IL2RA,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,1.0,1.0,1.0,IL2RA-D008180,D008180,"Lupus Erythematosus, Systemic",Launched,True,True,True,True,unsupported target,MONDO_0007915,0.0
391542,ENSG00000136244,IL6,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,IL6-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391574,ENSG00000139370,SLC15A4,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SLC15A4-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,genetically supported target,MONDO_0007915,1.0
391589,ENSG00000142166,IFNAR1,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,IFNAR1-D008180,D008180,"Lupus Erythematosus, Systemic",Launched,True,True,True,True,unsupported target,MONDO_0007915,0.0
391660,ENSG00000156738,MS4A1,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,MS4A1-D008180,D008180,"Lupus Erythematosus, Systemic",Phase III,True,True,True,False,unsupported target,MONDO_0007915,0.0
391677,ENSG00000159958,TNFRSF13C,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TNFRSF13C-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391680,ENSG00000160223,ICOSLG,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,ICOSLG-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391683,ENSG00000160712,IL6R,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,IL6R-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391693,ENSG00000161955,TNFSF13,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TNFSF13-D008180,D008180,"Lupus Erythematosus, Systemic",Launched,True,True,True,True,unsupported target,MONDO_0007915,0.0
391698,ENSG00000162747,FCGR3B,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,1.0,1.0,1.0,FCGR3B-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
391716,ENSG00000163599,CTLA4,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,1.0,1.0,1.0,CTLA4-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,genetically supported target,MONDO_0007915,1.0
391717,ENSG00000163600,ICOS,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,ICOS-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391740,ENSG00000165025,SYK,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SYK-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391774,ENSG00000170989,S1PR1,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,S1PR1-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391817,ENSG00000177455,CD19,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CD19-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391827,ENSG00000178562,CD28,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,CD28-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391840,ENSG00000180739,S1PR5,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,S1PR5-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391874,ENSG00000185291,IL3RA,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,IL3RA-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
391916,ENSG00000196664,TLR7,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,1.0,1.0,1.0,TLR7-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,genetically supported target,MONDO_0007915,1.0
391935,ENSG00000198178,CLEC4C,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,CLEC4C-D008180,D008180,"Lupus Erythematosus, Systemic",Phase III,True,True,True,False,unsupported target,MONDO_0007915,0.0
391948,ENSG00000198851,CD3E,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CD3E-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
391952,ENSG00000203747,FCGR3A,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,1.0,1.0,1.0,FCGR3A-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
392028,ENSG00000239732,TLR9,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TLR9-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
392043,ENSG00000263528,IKBKE,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,1.0,1.0,1.0,IKBKE-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,genetically supported target,MONDO_0007915,1.0
392176,ENSG00000007312,CD79B,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CD79B-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
392239,ENSG00000010610,CD4,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,CD4-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
392289,ENSG00000013725,CD6,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CD6-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
392316,ENSG00000019582,CD74,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CD74-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
393462,ENSG00000100097,LGALS1,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,0.0,1.0,0.0,1.0,1.0,LGALS1-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
393702,ENSG00000101916,TLR8,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,0.0,1.0,0.0,1.0,1.0,TLR8-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
393852,ENSG00000103522,IL21R,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,IL21R-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
393890,ENSG00000104312,RIPK2,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,RIPK2-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
394066,ENSG00000105851,PIK3CG,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PIK3CG-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
394339,ENSG00000109320,NFKB1,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NFKB1-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
394445,ENSG00000110876,SELPLG,systemic lupus erythematosus,MONDO_0007915,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SELPLG-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
394453,ENSG00000110944,IL23A,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,0.0,IL23A-D008180,D008180,"Lupus Erythematosus, Systemic",Phase III,True,True,True,False,unsupported target,MONDO_0007915,0.0
394644,ENSG00000113263,ITK,systemic lupus erythematosus,MONDO_0007915,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ITK-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
394822,ENSG00000115541,HSPE1,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,HSPE1-D008180,D008180,"Lupus Erythematosus, Systemic",Phase II,True,True,False,False,unsupported target,MONDO_0007915,0.0
394968,ENSG00000117281,CD160,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,CD160-D008180,D008180,"Lupus Erythematosus, Systemic",Preclinical,False,False,False,False,unsupported target,MONDO_0007915,0.0
395258,ENSG00000121807,CCR2,systemic lupus erythematosus,MONDO_0007915,1.0,1.0,1.0,0.0,0.0,1.0,1.0,CCR2-D008180,D008180,"Lupus Erythematosus, Systemic",Phase I,True,False,False,False,unsupported target,MONDO_0007915,0.0
